dataset,algorithm,params,n_clusters,ARI,time
spiral3,GaussianMixture,"{'n_clusters': 2, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,0.010751317525530695,0.0036537647247314453
spiral3,GaussianMixture,"{'n_clusters': 3, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,0.0246613173326298,0.004518985748291016
spiral3,GaussianMixture,"{'n_clusters': 4, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,0.01795189560692435,0.004082202911376953
spiral3,GaussianMixture,"{'n_clusters': 5, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",5,0.018798681559930426,0.007496833801269531
spiral3,Modularity(kNN+Leiden),"{'resolution': 0.0001, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",1,0.0,0.03902721405029297
spiral3,Modularity(kNN+Leiden),"{'resolution': 0.001, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",1,0.0,0.03869509696960449
spiral3,Modularity(kNN+Leiden),"{'resolution': 0.01, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,1.0,0.03857827186584473
spiral3,Modularity(kNN+Leiden),"{'resolution': 0.1, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",6,0.5723917154915584,0.03792166709899902
spiral3,Modularity(kNN+Leiden),"{'resolution': 0.8, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",19,0.20630710026314403,0.03767085075378418
spiral3,Modularity(kNN+Leiden),"{'resolution': 1, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",20,0.1957690865322413,0.035917043685913086
noisy_circles,MiniBatchKMeans,"{'n_clusters': 1, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",1,0.0,0.0028581619262695312
noisy_circles,MiniBatchKMeans,"{'n_clusters': 2, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,-0.0018611357188114627,0.0033919811248779297
noisy_circles,MiniBatchKMeans,"{'n_clusters': 3, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,-0.0024695701053095757,0.004842996597290039
noisy_circles,MiniBatchKMeans,"{'n_clusters': 4, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,-0.0027366117336425043,0.004955768585205078
noisy_circles,MiniBatchKMeans,"{'n_clusters': 5, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",5,-0.0023772785898759532,0.007138967514038086
noisy_circles,AffinityPropagation,"{'damping': 0.5, 'preference': -25, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",226,0.03668288545303485,0.29895615577697754
noisy_circles,AffinityPropagation,"{'damping': 0.5, 'preference': -200, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",500,0.0,0.29466891288757324
noisy_circles,AffinityPropagation,"{'damping': 0.5, 'preference': -100, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",500,0.0,0.2790689468383789
noisy_circles,AffinityPropagation,"{'damping': 0.5, 'preference': -50, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",500,0.0,0.2605419158935547
noisy_circles,AffinityPropagation,"{'damping': 0.5, 'preference': 0, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",500,0.0,0.029816865921020508
noisy_circles,AffinityPropagation,"{'damping': 0.7, 'preference': -25, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",8,0.15508595322436966,0.06461286544799805
noisy_circles,AffinityPropagation,"{'damping': 0.7, 'preference': -200, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",500,0.0,0.2791171073913574
noisy_circles,AffinityPropagation,"{'damping': 0.7, 'preference': -100, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,-0.0029470762531055962,0.08594417572021484
noisy_circles,AffinityPropagation,"{'damping': 0.7, 'preference': -50, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,-0.002608935906180707,0.06806278228759766
noisy_circles,AffinityPropagation,"{'damping': 0.7, 'preference': 0, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",500,0.0,0.028370141983032227
noisy_circles,AffinityPropagation,"{'damping': 0.9, 'preference': -25, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",8,0.11092143614863158,0.07149219512939453
noisy_circles,AffinityPropagation,"{'damping': 0.9, 'preference': -200, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,-0.0025333547280784584,0.07763290405273438
noisy_circles,AffinityPropagation,"{'damping': 0.9, 'preference': -100, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,-0.0029573506465723166,0.06819820404052734
noisy_circles,AffinityPropagation,"{'damping': 0.9, 'preference': -50, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",5,-0.0030387734405385464,0.058418989181518555
noisy_circles,AffinityPropagation,"{'damping': 0.9, 'preference': 0, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",500,0.0,0.03171491622924805
noisy_circles,AffinityPropagation,"{'damping': 0.93, 'preference': -25, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",8,0.07108024462059814,0.14956021308898926
noisy_circles,AffinityPropagation,"{'damping': 0.93, 'preference': -200, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,-0.0023700259330695136,0.09966111183166504
noisy_circles,AffinityPropagation,"{'damping': 0.93, 'preference': -100, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,-0.0029573506465723166,0.10313010215759277
noisy_circles,AffinityPropagation,"{'damping': 0.93, 'preference': -50, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",5,-0.0030387734405385464,0.08341407775878906
noisy_circles,AffinityPropagation,"{'damping': 0.93, 'preference': 0, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",500,0.0,0.029494047164916992
noisy_circles,MeanShift,"{'quantile': 0.1, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",12,0.16992597323842915,0.04329514503479004
noisy_circles,MeanShift,"{'quantile': 0.3, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",1,0.0,0.028764009475708008
noisy_circles,MeanShift,"{'quantile': 0.5, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",1,0.0,0.01556086540222168
noisy_circles,MeanShift,"{'quantile': 0.7, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",1,0.0,0.012788057327270508
noisy_circles,SpectralClustering,"{'n_clusters': 1, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",1,0.0,0.01972198486328125
noisy_circles,SpectralClustering,"{'n_clusters': 2, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,1.0,0.03997802734375
noisy_circles,SpectralClustering,"{'n_clusters': 3, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,0.7503992598516482,0.03388214111328125
noisy_circles,SpectralClustering,"{'n_clusters': 4, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,0.6672558892979897,0.025928020477294922
noisy_circles,SpectralClustering,"{'n_clusters': 5, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",5,0.41614899340192757,0.0215911865234375
noisy_circles,Ward,"{'n_clusters': 1, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",1,0.0,0.006557941436767578
noisy_circles,Ward,"{'n_clusters': 2, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,0.005754712434658845,0.0064351558685302734
noisy_circles,Ward,"{'n_clusters': 3, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,0.003436457930713828,0.0063211917877197266
noisy_circles,Ward,"{'n_clusters': 4, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,0.013620073874694098,0.006867885589599609
noisy_circles,Ward,"{'n_clusters': 5, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",5,0.0426974519700384,0.0064678192138671875
noisy_circles,AgglomerativeClustering,"{'n_clusters': 1, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",1,0.0,0.005841732025146484
noisy_circles,AgglomerativeClustering,"{'n_clusters': 2, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,0.28617346987275155,0.0057489871978759766
noisy_circles,AgglomerativeClustering,"{'n_clusters': 3, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,0.21572832100605424,0.005712032318115234
noisy_circles,AgglomerativeClustering,"{'n_clusters': 4, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,0.3135544426874628,0.00636601448059082
noisy_circles,AgglomerativeClustering,"{'n_clusters': 5, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",5,0.6339907865643017,0.005810976028442383
noisy_circles,DBSCAN,"{'eps': 0.2, 'min_samples': 5, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",6,0.674544079541901,0.00096893310546875
noisy_circles,DBSCAN,"{'eps': 0.2, 'min_samples': 7, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",13,0.5575862879211011,0.0008411407470703125
noisy_circles,DBSCAN,"{'eps': 0.2, 'min_samples': 10, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",6,0.8399319955420885,0.0007882118225097656
noisy_circles,DBSCAN,"{'eps': 0.2, 'min_samples': 15, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",5,0.5198567970038607,0.0007538795471191406
noisy_circles,DBSCAN,"{'eps': 0.3, 'min_samples': 5, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,1.0,0.0008909702301025391
noisy_circles,DBSCAN,"{'eps': 0.3, 'min_samples': 7, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,1.0,0.0008623600006103516
noisy_circles,DBSCAN,"{'eps': 0.3, 'min_samples': 10, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,1.0,0.0008482933044433594
noisy_circles,DBSCAN,"{'eps': 0.3, 'min_samples': 15, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",10,0.6436721593143252,0.0008168220520019531
noisy_circles,DBSCAN,"{'eps': 0.4, 'min_samples': 5, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,1.0,0.0009429454803466797
noisy_circles,DBSCAN,"{'eps': 0.4, 'min_samples': 7, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,1.0,0.0009109973907470703
noisy_circles,DBSCAN,"{'eps': 0.4, 'min_samples': 10, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,1.0,0.0008990764617919922
noisy_circles,DBSCAN,"{'eps': 0.4, 'min_samples': 15, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,1.0,0.0008866786956787109
noisy_circles,DBSCAN,"{'eps': 0.5, 'min_samples': 5, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",1,0.0,0.0009810924530029297
noisy_circles,DBSCAN,"{'eps': 0.5, 'min_samples': 7, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",1,0.0,0.0009558200836181641
noisy_circles,DBSCAN,"{'eps': 0.5, 'min_samples': 10, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",1,0.0,0.0009548664093017578
noisy_circles,DBSCAN,"{'eps': 0.5, 'min_samples': 15, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",1,0.0,0.0009541511535644531
noisy_circles,HDBSCAN,"{'allow_single_cluster': True, 'hdbscan_min_cluster_size': 5, 'hdbscan_min_samples': 2, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",21,0.5349077343249459,0.0032651424407958984
noisy_circles,HDBSCAN,"{'allow_single_cluster': True, 'hdbscan_min_cluster_size': 5, 'hdbscan_min_samples': 3, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,1.0,0.003170013427734375
noisy_circles,HDBSCAN,"{'allow_single_cluster': True, 'hdbscan_min_cluster_size': 5, 'hdbscan_min_samples': 5, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,1.0,0.003016948699951172
noisy_circles,HDBSCAN,"{'allow_single_cluster': True, 'hdbscan_min_cluster_size': 5, 'hdbscan_min_samples': 7, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,1.0,0.0028350353240966797
noisy_circles,HDBSCAN,"{'allow_single_cluster': True, 'hdbscan_min_cluster_size': 10, 'hdbscan_min_samples': 2, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,1.0,0.0027158260345458984
noisy_circles,HDBSCAN,"{'allow_single_cluster': True, 'hdbscan_min_cluster_size': 10, 'hdbscan_min_samples': 3, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,1.0,0.0023810863494873047
noisy_circles,HDBSCAN,"{'allow_single_cluster': True, 'hdbscan_min_cluster_size': 10, 'hdbscan_min_samples': 5, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,1.0,0.002536773681640625
noisy_circles,HDBSCAN,"{'allow_single_cluster': True, 'hdbscan_min_cluster_size': 10, 'hdbscan_min_samples': 7, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,1.0,0.002440929412841797
noisy_circles,HDBSCAN,"{'allow_single_cluster': True, 'hdbscan_min_cluster_size': 15, 'hdbscan_min_samples': 2, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,1.0,0.002257823944091797
noisy_circles,HDBSCAN,"{'allow_single_cluster': True, 'hdbscan_min_cluster_size': 15, 'hdbscan_min_samples': 3, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,1.0,0.0022509098052978516
noisy_circles,HDBSCAN,"{'allow_single_cluster': True, 'hdbscan_min_cluster_size': 15, 'hdbscan_min_samples': 5, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,1.0,0.0023648738861083984
noisy_circles,HDBSCAN,"{'allow_single_cluster': True, 'hdbscan_min_cluster_size': 15, 'hdbscan_min_samples': 7, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,1.0,0.0022923946380615234
noisy_circles,HDBSCAN,"{'allow_single_cluster': True, 'hdbscan_min_cluster_size': 20, 'hdbscan_min_samples': 2, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,1.0,0.002203226089477539
noisy_circles,HDBSCAN,"{'allow_single_cluster': True, 'hdbscan_min_cluster_size': 20, 'hdbscan_min_samples': 3, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,1.0,0.002147197723388672
noisy_circles,HDBSCAN,"{'allow_single_cluster': True, 'hdbscan_min_cluster_size': 20, 'hdbscan_min_samples': 5, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,1.0,0.0019979476928710938
noisy_circles,HDBSCAN,"{'allow_single_cluster': True, 'hdbscan_min_cluster_size': 20, 'hdbscan_min_samples': 7, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,1.0,0.0020291805267333984
noisy_circles,HDBSCAN,"{'allow_single_cluster': False, 'hdbscan_min_cluster_size': 5, 'hdbscan_min_samples': 2, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",21,0.5349077343249459,0.003014087677001953
noisy_circles,HDBSCAN,"{'allow_single_cluster': False, 'hdbscan_min_cluster_size': 5, 'hdbscan_min_samples': 3, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,1.0,0.003061056137084961
noisy_circles,HDBSCAN,"{'allow_single_cluster': False, 'hdbscan_min_cluster_size': 5, 'hdbscan_min_samples': 5, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,1.0,0.0029151439666748047
noisy_circles,HDBSCAN,"{'allow_single_cluster': False, 'hdbscan_min_cluster_size': 5, 'hdbscan_min_samples': 7, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,1.0,0.002755880355834961
noisy_circles,HDBSCAN,"{'allow_single_cluster': False, 'hdbscan_min_cluster_size': 10, 'hdbscan_min_samples': 2, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,1.0,0.002360105514526367
noisy_circles,HDBSCAN,"{'allow_single_cluster': False, 'hdbscan_min_cluster_size': 10, 'hdbscan_min_samples': 3, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,1.0,0.0023517608642578125
noisy_circles,HDBSCAN,"{'allow_single_cluster': False, 'hdbscan_min_cluster_size': 10, 'hdbscan_min_samples': 5, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,1.0,0.0025911331176757812
noisy_circles,HDBSCAN,"{'allow_single_cluster': False, 'hdbscan_min_cluster_size': 10, 'hdbscan_min_samples': 7, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,1.0,0.002568960189819336
noisy_circles,HDBSCAN,"{'allow_single_cluster': False, 'hdbscan_min_cluster_size': 15, 'hdbscan_min_samples': 2, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,1.0,0.002628803253173828
noisy_circles,HDBSCAN,"{'allow_single_cluster': False, 'hdbscan_min_cluster_size': 15, 'hdbscan_min_samples': 3, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,1.0,0.0023810863494873047
noisy_circles,HDBSCAN,"{'allow_single_cluster': False, 'hdbscan_min_cluster_size': 15, 'hdbscan_min_samples': 5, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,1.0,0.0024399757385253906
noisy_circles,HDBSCAN,"{'allow_single_cluster': False, 'hdbscan_min_cluster_size': 15, 'hdbscan_min_samples': 7, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,1.0,0.0022280216217041016
noisy_circles,HDBSCAN,"{'allow_single_cluster': False, 'hdbscan_min_cluster_size': 20, 'hdbscan_min_samples': 2, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,1.0,0.002223968505859375
noisy_circles,HDBSCAN,"{'allow_single_cluster': False, 'hdbscan_min_cluster_size': 20, 'hdbscan_min_samples': 3, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,1.0,0.0021479129791259766
noisy_circles,HDBSCAN,"{'allow_single_cluster': False, 'hdbscan_min_cluster_size': 20, 'hdbscan_min_samples': 5, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,1.0,0.002007722854614258
noisy_circles,HDBSCAN,"{'allow_single_cluster': False, 'hdbscan_min_cluster_size': 20, 'hdbscan_min_samples': 7, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,1.0,0.002033233642578125
noisy_circles,OPTICS,"{'min_cluster_size': 0.1, 'min_samples': 5, 'xi': 0.025, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,0.10178243555491917,0.11275982856750488
noisy_circles,OPTICS,"{'min_cluster_size': 0.1, 'min_samples': 5, 'xi': 0.05, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,0.25906485016665903,0.11219573020935059
noisy_circles,OPTICS,"{'min_cluster_size': 0.1, 'min_samples': 5, 'xi': 0.1, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,0.8071391437173719,0.11066627502441406
noisy_circles,OPTICS,"{'min_cluster_size': 0.1, 'min_samples': 7, 'xi': 0.025, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",5,0.2699878842205931,0.11184310913085938
noisy_circles,OPTICS,"{'min_cluster_size': 0.1, 'min_samples': 7, 'xi': 0.05, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,0.06038799511023803,0.10946106910705566
noisy_circles,OPTICS,"{'min_cluster_size': 0.1, 'min_samples': 7, 'xi': 0.1, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,1.0,0.1096799373626709
